time_utc,proxy,gauge,gauge_shifted
2025-11-30 11:40:00+00:00,,,13.73367059712
2025-11-30 11:55:00+00:00,,,13.903571676672
2025-11-30 12:10:00+00:00,,,13.903571676672
2025-11-30 12:25:00+00:00,,,13.903571676672
2025-11-30 12:40:00+00:00,,,13.73367059712
2025-11-30 12:55:00+00:00,,,13.73367059712
2025-11-30 13:10:00+00:00,,,13.59208636416
2025-11-30 13:25:00+00:00,,,13.73367059712
2025-11-30 13:40:00+00:00,,,13.73367059712
2025-11-30 13:55:00+00:00,,,13.59208636416
2025-11-30 14:10:00+00:00,,,13.73367059712
2025-11-30 14:25:00+00:00,,,13.73367059712
2025-11-30 14:40:00+00:00,,,13.59208636416
2025-11-30 14:55:00+00:00,,,13.59208636416
2025-11-30 15:10:00+00:00,,,13.4505021312
2025-11-30 15:25:00+00:00,,,13.59208636416
2025-11-30 15:40:00+00:00,,,13.59208636416
2025-11-30 15:55:00+00:00,,,13.30891789824
2025-11-30 16:10:00+00:00,,,13.30891789824
2025-11-30 16:25:00+00:00,,,13.4505021312
2025-11-30 16:40:00+00:00,,,13.59208636416
2025-11-30 16:55:00+00:00,,,13.4505021312
2025-11-30 17:10:00+00:00,,,13.4505021312
2025-11-30 17:25:00+00:00,,,13.4505021312
2025-11-30 17:40:00+00:00,,,13.4505021312
2025-11-30 17:55:00+00:00,,,13.4505021312
2025-11-30 18:10:00+00:00,,,13.4505021312
2025-11-30 18:25:00+00:00,,,13.30891789824
2025-11-30 18:40:00+00:00,,,13.30891789824
2025-11-30 18:55:00+00:00,,,13.30891789824
2025-11-30 19:10:00+00:00,,,13.30891789824
2025-11-30 19:25:00+00:00,,,13.30891789824
2025-11-30 19:40:00+00:00,,,13.167333665280001
2025-11-30 19:55:00+00:00,,,13.167333665280001
2025-11-30 20:10:00+00:00,,,13.167333665280001
2025-11-30 20:25:00+00:00,,,13.02574943232
2025-11-30 20:40:00+00:00,,,13.30891789824
2025-11-30 20:55:00+00:00,,,13.167333665280001
2025-11-30 21:10:00+00:00,,,13.02574943232
2025-11-30 21:25:00+00:00,,,13.167333665280001
2025-11-30 21:40:00+00:00,,,13.167333665280001
2025-11-30 21:55:00+00:00,,,13.30891789824
2025-11-30 22:10:00+00:00,,,13.167333665280001
2025-11-30 22:25:00+00:00,,,13.02574943232
2025-11-30 22:40:00+00:00,,,13.02574943232
2025-11-30 22:55:00+00:00,,,13.02574943232
2025-11-30 23:10:00+00:00,,,13.167333665280001
2025-11-30 23:25:00+00:00,,,13.02574943232
2025-11-30 23:40:00+00:00,,,13.02574943232
2025-11-30 23:55:00+00:00,,,13.02574943232
2025-12-01 00:00:00+00:00,1.2559867125767876e-15,,
